entry_id,user_id,period,income_x,expense_amount,category,priority_flag,cutoff_rate,cutoff_note,currency,total_expenses,income_y,expense_ratio,risk_flag
255,U024,2025-08,1212,376,Transport,high,0.49,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
256,U024,2025-08,1212,183,Entertainment,low,0.13,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
257,U024,2025-08,1212,171,Entertainment,low,0.41,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
258,U024,2025-08,1212,226,Clothing,medium,0.38,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
259,U024,2025-08,1212,55,Entertainment,low,0.22,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
260,U024,2025-08,1212,115,Subscriptions,low,0.2,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
261,U024,2025-08,1212,289,Transport,high,0.3,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
262,U024,2025-08,1212,61,Clothing,medium,0.24,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
263,U024,2025-08,1212,62,Clothing,medium,0.38,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
264,U024,2025-08,1212,148,Other,medium,0.1,Potential to reduce,RWF,1855,1212,1.5305280528052805,1
265,U025,2025-08,2096,162,Clothing,medium,0.28,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
266,U025,2025-08,2096,161,Clothing,medium,0.23,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
267,U025,2025-08,2096,496,Savings,high,0.45,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
268,U025,2025-08,2096,196,Entertainment,low,0.07,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
269,U025,2025-08,2096,332,Savings,high,0.43,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
270,U025,2025-08,2096,58,Other,medium,0.19,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
271,U025,2025-08,2096,305,Education,high,0.35,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
272,U025,2025-08,2096,763,Health,non_negotiable,0.0,-,RWF,3726,2096,1.7776717557251909,1
273,U025,2025-08,2096,438,Transport,high,0.27,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
274,U025,2025-08,2096,343,Housing (Rent),non_negotiable,0.0,-,RWF,3726,2096,1.7776717557251909,1
275,U025,2025-08,2096,472,Food,high,0.09,Potential to reduce,RWF,3726,2096,1.7776717557251909,1
276,U026,2025-08,1195,124,Transport,high,0.3,Potential to reduce,RWF,3128,1195,2.617573221757322,1
277,U026,2025-08,1195,152,Food,high,0.41,Potential to reduce,RWF,3128,1195,2.617573221757322,1
278,U026,2025-08,1195,768,Housing (Rent),non_negotiable,0.0,-,RWF,3128,1195,2.617573221757322,1
279,U026,2025-08,1195,138,Education,high,0.09,Potential to reduce,RWF,3128,1195,2.617573221757322,1
280,U026,2025-08,1195,141,Food,high,0.49,Potential to reduce,RWF,3128,1195,2.617573221757322,1
281,U026,2025-08,1195,161,Entertainment,low,0.3,Potential to reduce,RWF,3128,1195,2.617573221757322,1
282,U026,2025-08,1195,232,Transport,high,0.38,Potential to reduce,RWF,3128,1195,2.617573221757322,1
283,U026,2025-08,1195,94,Subscriptions,low,0.1,Potential to reduce,RWF,3128,1195,2.617573221757322,1
284,U026,2025-08,1195,175,Transport,high,0.36,Potential to reduce,RWF,3128,1195,2.617573221757322,1
285,U026,2025-08,1195,691,Insurance,non_negotiable,0.0,-,RWF,3128,1195,2.617573221757322,1
286,U026,2025-08,1195,452,Housing (Rent),non_negotiable,0.0,-,RWF,3128,1195,2.617573221757322,1
287,U027,2025-08,2342,223,Clothing,medium,0.37,Potential to reduce,RWF,3676,2342,1.569598633646456,1
288,U027,2025-08,2342,189,Subscriptions,low,0.23,Potential to reduce,RWF,3676,2342,1.569598633646456,1
289,U027,2025-08,2342,393,Insurance,non_negotiable,0.0,-,RWF,3676,2342,1.569598633646456,1
290,U027,2025-08,2342,24,Subscriptions,low,0.28,Potential to reduce,RWF,3676,2342,1.569598633646456,1
291,U027,2025-08,2342,621,Health,non_negotiable,0.0,-,RWF,3676,2342,1.569598633646456,1
292,U027,2025-08,2342,132,Clothing,medium,0.31,Potential to reduce,RWF,3676,2342,1.569598633646456,1
293,U027,2025-08,2342,564,Housing (Rent),non_negotiable,0.0,-,RWF,3676,2342,1.569598633646456,1
294,U027,2025-08,2342,420,Transport,high,0.45,Potential to reduce,RWF,3676,2342,1.569598633646456,1
295,U027,2025-08,2342,194,Other,medium,0.48,Potential to reduce,RWF,3676,2342,1.569598633646456,1
296,U027,2025-08,2342,416,Housing (Rent),non_negotiable,0.0,-,RWF,3676,2342,1.569598633646456,1
297,U027,2025-08,2342,500,Housing (Rent),non_negotiable,0.0,-,RWF,3676,2342,1.569598633646456,1
298,U028,2025-08,1955,55,Subscriptions,low,0.22,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
299,U028,2025-08,1955,374,Transport,high,0.4,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
300,U028,2025-08,1955,231,Other,medium,0.37,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
301,U028,2025-08,1955,730,Housing (Rent),non_negotiable,0.0,-,RWF,3435,1955,1.7570332480818414,1
302,U028,2025-08,1955,238,Health,non_negotiable,0.0,-,RWF,3435,1955,1.7570332480818414,1
303,U028,2025-08,1955,325,Housing (Rent),non_negotiable,0.0,-,RWF,3435,1955,1.7570332480818414,1
304,U028,2025-08,1955,192,Subscriptions,low,0.06,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
305,U028,2025-08,1955,319,Transport,high,0.31,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
306,U028,2025-08,1955,675,Insurance,non_negotiable,0.0,-,RWF,3435,1955,1.7570332480818414,1
307,U028,2025-08,1955,80,Subscriptions,low,0.42,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
308,U028,2025-08,1955,216,Clothing,medium,0.39,Potential to reduce,RWF,3435,1955,1.7570332480818414,1
309,U029,2025-08,2796,447,Education,high,0.48,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
310,U029,2025-08,2796,390,Insurance,non_negotiable,0.0,-,RWF,2639,2796,0.9438483547925608,1
311,U029,2025-08,2796,162,Clothing,medium,0.09,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
312,U029,2025-08,2796,210,Other,medium,0.15,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
313,U029,2025-08,2796,183,Clothing,medium,0.41,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
314,U029,2025-08,2796,272,Education,high,0.49,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
315,U029,2025-08,2796,348,Housing (Rent),non_negotiable,0.0,-,RWF,2639,2796,0.9438483547925608,1
316,U029,2025-08,2796,179,Food,high,0.29,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
317,U029,2025-08,2796,183,Entertainment,low,0.3,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
318,U029,2025-08,2796,119,Food,high,0.08,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
319,U029,2025-08,2796,146,Education,high,0.33,Potential to reduce,RWF,2639,2796,0.9438483547925608,1
320,U030,2025-08,2349,342,Insurance,non_negotiable,0.0,-,RWF,2502,2349,1.0651340996168583,1
321,U030,2025-08,2349,178,Entertainment,low,0.5,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
322,U030,2025-08,2349,153,Education,high,0.31,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
323,U030,2025-08,2349,243,Transport,high,0.38,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
324,U030,2025-08,2349,252,Clothing,medium,0.18,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
325,U030,2025-08,2349,35,Subscriptions,low,0.45,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
326,U030,2025-08,2349,255,Food,high,0.2,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
327,U030,2025-08,2349,321,Insurance,non_negotiable,0.0,-,RWF,2502,2349,1.0651340996168583,1
328,U030,2025-08,2349,111,Entertainment,low,0.34,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
329,U030,2025-08,2349,235,Savings,high,0.21,Potential to reduce,RWF,2502,2349,1.0651340996168583,1
330,U030,2025-08,2349,377,Health,non_negotiable,0.0,-,RWF,2502,2349,1.0651340996168583,1
331,U031,2025-08,1339,319,Education,high,0.21,Potential to reduce,RWF,3862,1339,2.8842419716206122,1
332,U031,2025-08,1339,327,Food,high,0.49,Potential to reduce,RWF,3862,1339,2.8842419716206122,1
333,U031,2025-08,1339,164,Subscriptions,low,0.18,Potential to reduce,RWF,3862,1339,2.8842419716206122,1
334,U031,2025-08,1339,311,Savings,high,0.32,Potential to reduce,RWF,3862,1339,2.8842419716206122,1
335,U031,2025-08,1339,757,Insurance,non_negotiable,0.0,-,RWF,3862,1339,2.8842419716206122,1
336,U031,2025-08,1339,134,Savings,high,0.42,Potential to reduce,RWF,3862,1339,2.8842419716206122,1
337,U031,2025-08,1339,101,Subscriptions,low,0.24,Potential to reduce,RWF,3862,1339,2.8842419716206122,1
338,U031,2025-08,1339,649,Health,non_negotiable,0.0,-,RWF,3862,1339,2.8842419716206122,1
339,U031,2025-08,1339,209,Housing (Rent),non_negotiable,0.0,-,RWF,3862,1339,2.8842419716206122,1
340,U031,2025-08,1339,441,Housing (Rent),non_negotiable,0.0,-,RWF,3862,1339,2.8842419716206122,1
341,U031,2025-08,1339,450,Health,non_negotiable,0.0,-,RWF,3862,1339,2.8842419716206122,1
342,U032,2025-08,1676,54,Other,medium,0.06,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
343,U032,2025-08,1676,388,Education,high,0.4,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
344,U032,2025-08,1676,345,Health,non_negotiable,0.0,-,RWF,3123,1676,1.8633651551312649,1
345,U032,2025-08,1676,273,Clothing,medium,0.49,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
346,U032,2025-08,1676,481,Insurance,non_negotiable,0.0,-,RWF,3123,1676,1.8633651551312649,1
347,U032,2025-08,1676,82,Subscriptions,low,0.23,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
348,U032,2025-08,1676,414,Education,high,0.43,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
349,U032,2025-08,1676,254,Clothing,medium,0.08,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
350,U032,2025-08,1676,304,Housing (Rent),non_negotiable,0.0,-,RWF,3123,1676,1.8633651551312649,1
351,U032,2025-08,1676,118,Subscriptions,low,0.11,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
352,U032,2025-08,1676,410,Transport,high,0.44,Potential to reduce,RWF,3123,1676,1.8633651551312649,1
353,U033,2025-08,2800,296,Savings,high,0.5,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
354,U033,2025-08,2800,121,Entertainment,low,0.46,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
355,U033,2025-08,2800,122,Savings,high,0.4,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
356,U033,2025-08,2800,657,Health,non_negotiable,0.0,-,RWF,2922,2800,1.0435714285714286,1
357,U033,2025-08,2800,182,Savings,high,0.16,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
358,U033,2025-08,2800,177,Transport,high,0.14,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
359,U033,2025-08,2800,50,Other,medium,0.48,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
360,U033,2025-08,2800,304,Food,high,0.14,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
361,U033,2025-08,2800,648,Housing (Rent),non_negotiable,0.0,-,RWF,2922,2800,1.0435714285714286,1
362,U033,2025-08,2800,132,Entertainment,low,0.39,Potential to reduce,RWF,2922,2800,1.0435714285714286,1
363,U033,2025-08,2800,233,Insurance,non_negotiable,0.0,-,RWF,2922,2800,1.0435714285714286,1
364,U034,2025-08,2942,121,Other,medium,0.06,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
365,U034,2025-08,2942,449,Insurance,non_negotiable,0.0,-,RWF,3002,2942,1.0203942895989122,1
366,U034,2025-08,2942,637,Insurance,non_negotiable,0.0,-,RWF,3002,2942,1.0203942895989122,1
367,U034,2025-08,2942,217,Education,high,0.42,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
368,U034,2025-08,2942,405,Savings,high,0.43,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
369,U034,2025-08,2942,253,Health,non_negotiable,0.0,-,RWF,3002,2942,1.0203942895989122,1
370,U034,2025-08,2942,285,Clothing,medium,0.3,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
371,U034,2025-08,2942,76,Entertainment,low,0.32,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
372,U034,2025-08,2942,66,Subscriptions,low,0.24,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
373,U034,2025-08,2942,328,Food,high,0.33,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
374,U034,2025-08,2942,165,Education,high,0.41,Potential to reduce,RWF,3002,2942,1.0203942895989122,1
375,U035,2025-08,2950,185,Subscriptions,low,0.33,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
376,U035,2025-08,2950,325,Savings,high,0.21,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
377,U035,2025-08,2950,297,Insurance,non_negotiable,0.0,-,RWF,3180,2950,1.0779661016949154,1
378,U035,2025-08,2950,437,Food,high,0.23,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
379,U035,2025-08,2950,634,Health,non_negotiable,0.0,-,RWF,3180,2950,1.0779661016949154,1
380,U035,2025-08,2950,71,Subscriptions,low,0.3,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
381,U035,2025-08,2950,680,Insurance,non_negotiable,0.0,-,RWF,3180,2950,1.0779661016949154,1
382,U035,2025-08,2950,98,Subscriptions,low,0.23,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
383,U035,2025-08,2950,305,Housing (Rent),non_negotiable,0.0,-,RWF,3180,2950,1.0779661016949154,1
384,U035,2025-08,2950,100,Clothing,medium,0.36,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
385,U035,2025-08,2950,48,Subscriptions,low,0.12,Potential to reduce,RWF,3180,2950,1.0779661016949154,1
386,U036,2025-08,3031,194,Clothing,medium,0.27,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
387,U036,2025-08,3031,439,Savings,high,0.26,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
388,U036,2025-08,3031,133,Savings,high,0.33,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
389,U036,2025-08,3031,243,Other,medium,0.2,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
390,U036,2025-08,3031,284,Clothing,medium,0.31,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
391,U036,2025-08,3031,470,Education,high,0.29,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
392,U036,2025-08,3031,382,Health,non_negotiable,0.0,-,RWF,3467,3031,1.1438469152095019,1
393,U036,2025-08,3031,129,Other,medium,0.12,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
394,U036,2025-08,3031,473,Savings,high,0.36,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
395,U036,2025-08,3031,487,Transport,high,0.13,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
396,U036,2025-08,3031,233,Clothing,medium,0.24,Potential to reduce,RWF,3467,3031,1.1438469152095019,1
397,U037,2025-08,2687,394,Insurance,non_negotiable,0.0,-,RWF,4028,2687,1.4990695943431336,1
398,U037,2025-08,2687,174,Entertainment,low,0.35,Potential to reduce,RWF,4028,2687,1.4990695943431336,1
399,U037,2025-08,2687,160,Transport,high,0.14,Potential to reduce,RWF,4028,2687,1.4990695943431336,1
400,U037,2025-08,2687,376,Transport,high,0.13,Potential to reduce,RWF,4028,2687,1.4990695943431336,1
401,U037,2025-08,2687,733,Insurance,non_negotiable,0.0,-,RWF,4028,2687,1.4990695943431336,1
402,U037,2025-08,2687,604,Health,non_negotiable,0.0,-,RWF,4028,2687,1.4990695943431336,1
403,U037,2025-08,2687,89,Entertainment,low,0.1,Potential to reduce,RWF,4028,2687,1.4990695943431336,1
404,U037,2025-08,2687,282,Other,medium,0.21,Potential to reduce,RWF,4028,2687,1.4990695943431336,1
405,U037,2025-08,2687,245,Housing (Rent),non_negotiable,0.0,-,RWF,4028,2687,1.4990695943431336,1
406,U037,2025-08,2687,745,Insurance,non_negotiable,0.0,-,RWF,4028,2687,1.4990695943431336,1
407,U037,2025-08,2687,226,Other,medium,0.28,Potential to reduce,RWF,4028,2687,1.4990695943431336,1
408,U038,2025-08,2636,172,Education,high,0.09,Potential to reduce,RWF,3271,2636,1.2408952959028832,1
409,U038,2025-08,2636,96,Other,medium,0.33,Potential to reduce,RWF,3271,2636,1.2408952959028832,1
410,U038,2025-08,2636,75,Subscriptions,low,0.44,Potential to reduce,RWF,3271,2636,1.2408952959028832,1
411,U038,2025-08,2636,418,Food,high,0.22,Potential to reduce,RWF,3271,2636,1.2408952959028832,1
412,U038,2025-08,2636,536,Health,non_negotiable,0.0,-,RWF,3271,2636,1.2408952959028832,1
413,U038,2025-08,2636,225,Housing (Rent),non_negotiable,0.0,-,RWF,3271,2636,1.2408952959028832,1
414,U038,2025-08,2636,55,Subscriptions,low,0.41,Potential to reduce,RWF,3271,2636,1.2408952959028832,1
415,U038,2025-08,2636,212,Transport,high,0.32,Potential to reduce,RWF,3271,2636,1.2408952959028832,1
416,U038,2025-08,2636,502,Housing (Rent),non_negotiable,0.0,-,RWF,3271,2636,1.2408952959028832,1
417,U038,2025-08,2636,255,Housing (Rent),non_negotiable,0.0,-,RWF,3271,2636,1.2408952959028832,1
418,U038,2025-08,2636,725,Housing (Rent),non_negotiable,0.0,-,RWF,3271,2636,1.2408952959028832,1
419,U039,2025-08,1273,77,Other,medium,0.22,Potential to reduce,RWF,3177,1273,2.495679497250589,1
420,U039,2025-08,1273,415,Housing (Rent),non_negotiable,0.0,-,RWF,3177,1273,2.495679497250589,1
421,U039,2025-08,1273,485,Savings,high,0.39,Potential to reduce,RWF,3177,1273,2.495679497250589,1
422,U039,2025-08,1273,725,Insurance,non_negotiable,0.0,-,RWF,3177,1273,2.495679497250589,1
423,U039,2025-08,1273,75,Subscriptions,low,0.11,Potential to reduce,RWF,3177,1273,2.495679497250589,1
424,U039,2025-08,1273,52,Clothing,medium,0.45,Potential to reduce,RWF,3177,1273,2.495679497250589,1
425,U039,2025-08,1273,287,Clothing,medium,0.39,Potential to reduce,RWF,3177,1273,2.495679497250589,1
426,U039,2025-08,1273,286,Clothing,medium,0.44,Potential to reduce,RWF,3177,1273,2.495679497250589,1
427,U039,2025-08,1273,57,Entertainment,low,0.29,Potential to reduce,RWF,3177,1273,2.495679497250589,1
428,U039,2025-08,1273,34,Subscriptions,low,0.1,Potential to reduce,RWF,3177,1273,2.495679497250589,1
429,U039,2025-08,1273,684,Insurance,non_negotiable,0.0,-,RWF,3177,1273,2.495679497250589,1
430,U040,2025-08,2875,238,Housing (Rent),non_negotiable,0.0,-,RWF,2882,2875,1.0024347826086957,1
431,U040,2025-08,2875,372,Food,high,0.15,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
432,U040,2025-08,2875,267,Other,medium,0.29,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
433,U040,2025-08,2875,124,Transport,high,0.45,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
434,U040,2025-08,2875,311,Education,high,0.26,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
435,U040,2025-08,2875,493,Transport,high,0.41,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
436,U040,2025-08,2875,158,Other,medium,0.27,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
437,U040,2025-08,2875,277,Other,medium,0.29,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
438,U040,2025-08,2875,83,Clothing,medium,0.3,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
439,U040,2025-08,2875,468,Education,high,0.3,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
440,U040,2025-08,2875,91,Clothing,medium,0.18,Potential to reduce,RWF,2882,2875,1.0024347826086957,1
441,U041,2025-08,2341,199,Entertainment,low,0.34,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
442,U041,2025-08,2341,642,Health,non_negotiable,0.0,-,RWF,3381,2341,1.4442545920546774,1
443,U041,2025-08,2341,514,Insurance,non_negotiable,0.0,-,RWF,3381,2341,1.4442545920546774,1
444,U041,2025-08,2341,464,Education,high,0.2,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
445,U041,2025-08,2341,476,Savings,high,0.16,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
446,U041,2025-08,2341,169,Entertainment,low,0.15,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
447,U041,2025-08,2341,169,Education,high,0.16,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
448,U041,2025-08,2341,23,Subscriptions,low,0.43,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
449,U041,2025-08,2341,239,Clothing,medium,0.18,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
450,U041,2025-08,2341,336,Housing (Rent),non_negotiable,0.0,-,RWF,3381,2341,1.4442545920546774,1
451,U041,2025-08,2341,150,Entertainment,low,0.29,Potential to reduce,RWF,3381,2341,1.4442545920546774,1
452,U042,2025-08,1863,278,Other,medium,0.49,Potential to reduce,RWF,3230,1863,1.7337627482555018,1
453,U042,2025-08,1863,272,Other,medium,0.45,Potential to reduce,RWF,3230,1863,1.7337627482555018,1
454,U042,2025-08,1863,319,Savings,high,0.46,Potential to reduce,RWF,3230,1863,1.7337627482555018,1
455,U042,2025-08,1863,317,Health,non_negotiable,0.0,-,RWF,3230,1863,1.7337627482555018,1
456,U042,2025-08,1863,703,Insurance,non_negotiable,0.0,-,RWF,3230,1863,1.7337627482555018,1
457,U042,2025-08,1863,161,Food,high,0.47,Potential to reduce,RWF,3230,1863,1.7337627482555018,1
458,U042,2025-08,1863,128,Clothing,medium,0.29,Potential to reduce,RWF,3230,1863,1.7337627482555018,1
